Id,Price
2144,378898.03993836674
10357,202475.95958178415
2396,232186.20012853714
1526,382997.326016069
10890,267799.15581198555
8638,457367.74600071716
6050,244630.28812276968
7639,103429.37694175198
10544,193952.68596457693
9577,227158.09752661493
13195,215825.86213687324
3484,232323.89727684992
16668,414687.21818682767
7171,193955.36289528993
8547,209723.69772892544
12735,200024.6882664478
9093,189313.56304870217
15323,300827.5896007363
14897,139957.22237976585
5135,131741.75407721678
5327,225660.68135214687
13133,264811.7690912892
1676,305098.5541234323
16296,298518.32944812183
1095,150219.63670175636
12528,156924.38691374252
7348,275456.2635873226
11663,167998.82596447156
1803,212887.82870426416
1510,247038.50371259378
16045,187389.6972935084
2900,141166.9297421679
3236,173196.97693669362
1318,229838.13636385958
14948,220372.88772397974
7840,280156.0727240773
15325,185267.35901543222
8700,157776.40516747572
15706,199183.20936859623
14449,155627.63743275066
16117,187254.0413246971
4529,182638.37440938776
11199,197044.06915696754
4052,328688.41503441153
821,213637.35737908157
68,240468.34369702367
554,104327.21934299861
452,177678.64204104396
11394,313005.5824375244
11393,179904.46381412272
9535,162099.26415508287
4024,192863.14382602056
10069,219211.66489139938
12007,152231.38158521286
12368,439911.2227896108
1259,358508.4539833389
1124,300541.29232766683
3707,181705.04737961036
8767,170298.56544981088
1919,167048.60966064504
16741,151926.61708771804
6664,286027.2334961024
5688,384460.3619448277
7799,155088.24135283235
14843,330300.81103221857
7532,166038.35191158258
8133,158436.97783448533
6264,309758.7252004734
4125,172838.45713985074
2410,169621.34756064194
13607,203603.09992147915
1716,285709.68979195185
1370,144317.53010214673
2273,398726.73197404714
15298,322541.00353537215
4284,255195.7672653047
12303,151278.09926505928
7808,126060.32069810615
2203,146651.77234677557
7237,129685.34179446193
15864,181816.19046285647
2844,147360.36222790967
5729,164975.01854197602
11812,452282.38636325503
1779,150808.32861649414
6442,138598.7859637065
6160,229558.31013460428
8266,211198.39436969045
9903,161701.46356595526
2867,141567.42373218364
6998,180866.79361431
13932,168724.37465707024
12587,170755.90826851217
3611,249690.01140233118
2646,301996.1457105775
1890,160639.57018410374
860,251508.6349335651
14187,195609.3598287397
12569,270040.2720798424
1276,86187.14892525398
12025,252937.35307458355
4890,290611.12429978926
14410,312071.1689281264
10352,459342.8088544315
11407,222525.006150614
10384,170556.82591706215
7622,296121.24395158415
12578,164913.21612850664
15820,172301.7530872329
563,204884.44445776212
15226,160948.99918462746
6396,212418.8479354048
6247,141611.09665954788
3339,163245.77752561498
10975,286043.5672135412
7475,107539.18904324932
11129,267146.5123623946
3051,243096.4940513755
10232,220106.73881919705
14106,182009.57018108806
5502,227798.4333672457
4558,74609.54504532108
4181,147734.9447767371
8426,127889.60574923723
6611,162301.06626689216
14641,145209.9689042582
15539,272056.2304949751
13119,148662.02573667656
11716,199808.763148269
7316,254437.4632227899
7791,117537.5982342182
13034,328433.99555493053
1068,278948.0632005826
4060,173973.10178812972
10172,219934.9920850516
2591,175427.14203540492
12494,364218.79028674663
7828,367665.17796113616
15284,167694.5601221574
7947,176243.85840837637
16335,222029.16508757934
10234,337945.202913048
2797,266039.61817314307
5341,234116.2450994949
3059,204503.82355155342
1559,74212.81233029338
15320,289222.71196189953
10284,384399.6419410168
4134,218185.4657390158
4481,196055.3682803072
7222,140148.83279675987
4062,252979.44051787676
2192,213729.2723426278
9637,187617.2157089091
16236,178129.7941941141
4272,167581.45941232186
9406,278688.18539653317
14309,238171.03406966612
1946,296081.3997011554
16235,229520.41586509702
7146,155407.73334075094
16784,226566.17441149204
349,320226.52327148063
6251,172702.92025156372
5128,358804.6240659471
11718,180903.06789900298
16721,83404.48549328317
12517,204484.0681799013
15961,183866.39298781534
9428,152777.373166475
14541,147141.8672524716
10168,114253.9585009591
11270,182915.55867295052
13210,199726.71465407568
11518,167103.772600962
12612,167973.39547109726
16352,114656.57209486252
9935,147662.68016569855
15521,290617.89604145125
11482,188998.39622564425
11443,179288.71918946042
9459,254497.08466543187
9218,170545.11690991977
854,148980.7459559633
5619,132084.41619520565
9208,199591.8026014917
4391,141483.95335933045
15207,152585.4260390765
7183,184134.5758898139
16442,215575.6081290476
7936,87778.84302516883
10606,368528.6223139077
4979,163309.59960431865
4854,292655.35755584465
16476,133818.67538211183
10516,155236.84344812034
16261,255872.12695269537
90,336954.11245038477
5433,175293.92229789996
14338,146027.9552039845
13487,216317.03987173256
8211,485572.92562256916
170,131283.13033044935
14051,100033.20387227336
10686,196451.36095908997
7595,334052.34536610247
6777,313868.27878272027
14661,181381.7765154542
13991,304547.88153401215
16795,170153.4295409421
2740,131253.05828666844
7368,417345.1638506805
2413,242219.08751229238
1852,438971.6575131477
15200,366128.2811050549
8467,318175.771107682
16379,259289.938079568
3375,184313.31503179032
5945,455107.45724054653
2641,161770.45937490612
2837,307880.7462105504
3498,202951.67014337977
10876,136382.8601164409
1285,233126.8525326818
9285,238624.18797827838
4015,338048.563818473
2526,197431.1494147496
7814,199419.87310145306
7117,276032.96743256727
12359,124746.84077174413
3303,225522.88221789506
13874,177423.69390377434
5484,203235.29719798893
15067,153705.59754019158
12639,217843.76372415732
3388,240603.44057912094
4256,202930.80891436004
15738,185343.00323703696
14049,154189.8854457646
15780,184266.35341932572
9564,171908.81692316014
11910,196057.27260540362
11315,164707.2791098775
1733,156449.24521890772
3910,403345.03323066677
7552,456660.27873134386
254,181633.5884272538
5222,210101.27839971372
8314,235714.80460417143
16743,294395.5002981073
10335,109795.29216497595
8226,282387.02392403386
12254,241299.7759418296
13152,205652.74951376274
15020,200800.3642463017
16349,223886.4227206027
11924,176313.3527408625
12543,181762.53275329675
14114,223238.56569455896
12318,270233.8150943664
15383,166580.84388168415
6679,217183.30883949396
635,210906.85922749803
15993,269264.4367574787
11375,185296.99162138885
11216,179564.3839828569
15401,229529.83130089298
11301,146800.3768201852
13804,271788.3525422703
10839,190917.4852702515
1588,337834.8840053668
3596,188319.96931954732
5816,171323.1231528076
8099,143695.15524595237
6551,197911.15621762833
14075,530349.7567035509
13431,200231.25412018134
9481,323520.62840391026
5295,155934.63868871494
15859,372069.1162660845
10634,333679.84136283974
444,228539.28100113658
11686,256840.5280170404
1213,218360.35038778753
13970,187494.11546713082
6849,371809.3101603588
9911,246783.4556520577
5649,146306.11223082396
7184,247512.83139693816
5877,281929.1491523508
1655,261657.7798295375
15301,205923.3179743888
12389,235065.02023297662
5241,269591.51933289965
7048,153322.2473565848
10574,143743.40858326928
8593,161187.68781908395
4752,174933.7305101693
14663,185983.53900491566
10994,207340.6758628941
87,68477.76428879201
5132,127242.33798674525
6372,401034.67853668734
7411,320247.84672979213
3319,264597.84357189003
9355,126278.11836201308
5139,296777.21396852634
56,308364.98465508193
3249,177105.43046837253
5047,87091.0020261647
13238,317822.7728769868
2190,258256.70775434145
15599,178490.06650416183
6542,156500.59465717478
1968,179279.13013173774
5630,157237.62949632475
9157,201951.0786808015
789,200980.1021831269
1413,273269.382057961
12514,265075.1612853772
13459,143812.7111162872
1345,241315.66851558356
4034,203421.80543226982
15169,149433.63665435556
6770,252466.4483928184
3334,179694.34315926922
12998,145708.44164086983
15870,244433.35812156278
1871,158992.95905358566
5770,169975.53051751427
13196,116247.64330157377
7633,230227.2742643323
10699,221044.71806541935
15470,191718.91261242496
1903,521472.2730184446
13860,199953.82569162227
7649,179937.83793937534
11043,200042.39991113992
2922,234407.68037679998
7538,438113.464314293
9477,124937.19734611988
117,531928.6404548276
1457,249928.39085346175
7082,158713.9209215443
3053,257857.22189958175
12522,110040.91955135597
5744,467256.11250752193
13566,322551.8622906223
1464,139882.257553928
3852,140850.2822015956
9557,233797.2799841174
14719,428947.44875740923
13978,126877.11591322902
3286,161058.15939053087
13019,363012.0396325399
1421,136269.18844644295
13502,176291.6342611539
14811,121385.48069302962
9297,321859.50859870994
7749,474365.77322066535
16555,142360.0615732441
14576,192310.30201986272
12766,162488.96933410363
4679,128446.26575430416
10033,214309.0608307641
11231,322406.129400598
15112,160154.4403450426
10617,189596.35578952107
2175,162846.52301299362
16502,480479.93494570995
10106,202633.52720550145
12561,149516.72564979483
15907,329039.4473760748
8069,125539.04878574001
8316,124370.76177354982
12343,243295.45091345927
12092,171625.2230716534
1527,165368.83768362997
10010,211460.28720683957
655,113879.24903601686
10549,132702.59304260384
3248,116357.07833520883
13499,279331.7492859813
14959,205597.71871378476
6070,158016.1233760195
11360,230802.08177602926
12102,209031.7674360043
11870,288254.41943631606
3713,116788.81509587701
3230,141698.76293626838
7742,219096.5692017287
15092,367503.99440662685
8728,325617.8517461355
3386,145628.75552472132
9409,148354.91551157282
16545,249767.99703111657
3127,166636.5142895239
11344,174565.14541951983
2112,198681.75664906553
7310,217410.90880041724
6313,207882.9492290372
3681,405706.77432699146
5114,330059.8216603629
270,158333.3165575381
14350,188129.40900098142
12223,352764.4715599929
1066,175882.3815063208
16116,362357.7094681052
11410,511410.8994762678
4088,152806.7925632227
5956,166209.10600345157
14669,135778.5030648295
13871,130785.67037557381
4126,227773.8950161971
12114,213247.3287222691
16607,165015.87059856913
4266,203077.56533059277
13518,208497.68766312365
11856,287172.51845038513
3885,250353.87311371966
8891,148976.70349657745
4964,171368.68028133226
7696,166649.503489187
6894,121103.18250621743
9766,181259.82761044704
4800,162631.32210730496
2840,185525.12768717486
4743,172799.39674852212
13562,487108.96779892984
8301,201939.83043856447
5405,175172.9912479651
1535,164981.91692617975
9073,125819.7743814392
1698,356038.0358953211
12262,246679.49371879033
6794,180550.63255773234
12701,192006.08902284846
8432,171541.8928996962
13540,135431.3932343139
8629,153892.2790223428
1440,178423.31562643332
8596,194932.71789264109
9575,267875.62102957
14976,100146.39314445211
3149,218335.15466866517
5157,165380.41706958262
10748,181921.13234571423
9719,397790.79351196054
6376,186392.28325374785
9733,170600.34906104344
4749,196743.5597211114
4994,384830.0650782218
538,223311.43824124176
5512,144218.10374052994
9778,145889.87996358526
9761,145681.81561973525
3174,461697.3606983121
13429,186708.59894802424
10467,71920.68043724142
14129,190633.3945243753
13608,213256.95950503068
11106,156948.65328489715
12048,165587.37554357646
1054,355978.98248142586
3582,219973.10494540696
1566,153139.67623030292
11529,157597.85779333484
11859,156949.51178191233
10582,146679.11291733064
14907,490626.7960584181
14039,161632.98423751854
10489,146343.28637893999
3331,307340.9307112125
10153,245048.60234014096
5271,153774.97216473127
11871,361903.70869959664
776,136691.77630228776
3994,126470.78494847965
9433,74188.70240805257
14275,147513.4519911331
8030,232735.33947450158
8169,270380.5575134699
8053,190053.15884849007
4822,204695.19063231593
13197,200740.71336277388
13634,285938.7143867533
8951,161009.67369186756
12176,235004.59463740737
15471,139997.62355743258
14962,146303.72913082328
12512,119882.13269218882
8697,478773.81240289024
7095,226277.97195496233
13639,206543.44796757054
16660,166364.6935919182
5848,141740.26129320404
5386,196718.5415274267
10880,300412.05365840934
3954,176296.2454929673
13426,250534.15327209615
5966,223548.744706625
16315,283093.4679352762
7455,187991.7873812232
11071,225989.78234176082
14740,218240.1520191809
16087,165731.6441552148
8931,238555.31117797704
15289,148943.97783260356
16089,299255.67033602146
12128,185119.71927597688
4724,218121.1787768477
8585,209303.3086309809
7188,238220.83368796404
5423,174461.34875413368
10488,202829.80246229397
5980,210971.7590214568
8376,232980.9742448102
12397,139628.2051550241
16496,184676.19877105518
4891,248485.07333035293
9710,143218.41355816775
6339,166707.064774347
244,214429.73740346538
5002,232510.28181344486
5358,168433.946005089
7636,156252.46645753953
9361,308884.09210025903
3601,106653.09617153184
15755,151254.1834954496
172,183066.84174290072
3037,313170.3829411815
577,245510.31336431773
3607,188003.42890022928
2515,112655.68441223977
10413,160246.92856885443
10511,234154.47585861423
4637,446672.55405810644
12736,265605.9752135618
9534,234531.6546878988
11641,171612.73393708008
10419,276808.53375740093
15313,194621.9366726842
14915,195059.86660777527
12409,364226.2842755997
9405,126590.05986548992
14066,202710.83908292543
14108,190613.2489748015
11931,232134.75329557422
11464,322606.485909638
926,149422.19886132664
11190,215766.05265966963
10260,180414.9518293399
12712,196187.68904646803
1234,207634.51270618406
11608,101593.75575015428
3776,240887.6871669792
4881,198347.9627902828
10266,176018.0597034083
3262,239200.02856683327
3576,356452.62615680386
16604,405728.6905800048
8041,219291.69492654974
10691,241202.75253525068
8357,183686.9197354514
11661,139069.04544082264
4453,240816.08644425034
15936,211444.90764042726
8463,267224.8838331416
15770,262090.84326095125
466,175669.42201653213
14965,86924.86412903134
11227,181461.26495856786
9894,274475.64943865873
11746,201806.94381176046
4118,140110.75100335391
756,338007.0389857917
15589,182435.76677310062
109,372242.44511161663
5778,211561.7594597696
1731,81987.79656566647
3450,141862.1446972352
2961,192293.2211884758
222,176162.52723335204
11454,343084.3032900783
7339,182944.98407203582
12096,96170.40067520473
14074,192141.38259149966
4058,338472.40549074044
6603,254840.944210677
3289,125037.13374325428
16681,260031.04699634397
8200,337725.25345546013
3343,286766.98985332396
7802,169765.89098424712
2082,338684.40697381564
217,251444.7495131218
1720,185025.4048626115
7224,252948.71662289053
6176,142993.3554805165
12571,261014.37126296037
16666,365478.0871960493
8908,195836.8617223407
6914,171056.1699581599
5428,183180.6801654848
381,181378.51797722233
3991,217464.20702901832
16365,278860.82008327293
1046,213593.49494618375
391,153033.95970096748
9212,305795.60836729954
3022,189567.75200301086
9961,113529.94590131243
6764,302539.97160183016
7720,174829.247581051
4809,213806.2950005867
8877,304179.2324886419
7817,175206.10017335956
10614,112390.88642017839
5553,241463.1918581717
16488,134753.07162017733
11002,168464.7295876799
13592,357514.9934749229
15050,239574.9296720392
13553,258256.8312720583
9041,210942.98431157487
5461,439918.43422626535
16274,395863.88057636423
2138,154162.57033135134
6245,158528.27390427122
8245,178637.29109443008
6491,217630.75089514293
13218,203260.33930281215
13101,109668.62275797124
10462,144037.4141097176
4079,172779.0335553262
1506,452358.8948496355
14107,125401.41110083893
12215,275157.7912764168
11576,375307.74833452835
10567,226531.77768409566
12713,216512.80433908265
1468,535876.4275658116
2549,260862.16157442224
4172,246570.1246292497
12380,241038.0631948892
3513,108111.48071078761
8165,246803.08834536275
1127,204912.35408716265
14601,419670.19927227066
15526,315822.4836029012
986,281135.17866605095
14968,189592.1340959161
9348,162922.72981163568
6317,273112.3448405571
7497,91590.31405818436
5079,307894.5404914856
528,166578.27922820926
10964,146662.22378800536
5812,318017.3589659179
11022,183235.23406220524
16251,120418.26633078985
5863,113137.58899117878
8664,210238.60854065945
5396,187931.17618753517
6917,234974.55961620554
12776,128406.4016865426
473,271442.1051158206
13333,224618.67504214842
13023,161087.88015293222
7357,202839.22314615856
10955,447910.2322730232
11914,361757.3883330024
12535,165868.17972634488
11205,174736.20991593975
13209,186955.33800606127
16119,328251.4350071671
2174,247293.22138447972
4834,181326.38269089675
10151,181841.10675703888
5584,206940.96457958868
6672,212656.90828652546
12858,280622.13598688494
5106,151723.35873489938
8884,173215.15996503626
13766,175464.87834316763
12556,120266.31943563718
12910,218207.43721803348
6258,125701.02796434892
7100,239973.63354235966
1793,169420.04571112242
3335,180505.12514171278
12835,194075.2879105999
10591,160567.65720047965
15707,327750.2254760281
16389,165377.75614316604
7440,372482.38162246713
6293,183874.15143844046
3937,198527.66851655432
16527,191733.06563527684
5102,223472.46759130966
10734,332945.35063487326
7986,159922.19493496124
6495,116640.51496645746
9571,258878.35602300687
5131,193771.20770493615
10761,377648.77132840897
143,457861.42268937227
13829,168903.26489200903
13662,228753.40485278083
1771,155888.84557031502
5448,193996.22331926215
8594,161883.56844665058
12038,278323.0044458526
16471,166647.51541964867
16764,142719.36853106893
1282,166983.81637984698
15101,265162.0107141936
9473,136011.88579403757
2324,375674.9354585861
14448,230111.11492144593
6000,66297.2230698693
2077,126364.8097013286
12960,235685.25580920788
15837,203446.90133225155
8805,232160.4665976597
9987,235100.72944600103
1580,373043.38226567215
11089,125688.91099031047
10926,219469.219173294
12773,425618.6537273955
6490,276919.60688035516
10858,126067.78049765565
2831,121040.83450920948
16326,139436.97677230573
371,192620.79970641754
8852,187647.5222911478
6713,235528.38488252877
4230,195349.70899821885
3639,215996.82613961422
3642,193589.36379248096
5149,197237.12069200934
2861,190185.9925839158
13300,90780.41138995867
2807,312668.74653199635
5919,108272.46399182783
12716,540890.4089786218
4271,243869.10362024416
16055,233900.17772720841
3747,202876.73400301154
5857,260443.30759896126
6884,320434.1590816724
16027,292633.37372327497
3512,317980.15181555646
5181,179403.26533292703
16732,263250.14849566575
1908,181131.87423130305
12082,163065.77250124674
7286,136207.1953800257
8216,139590.642671072
6929,317505.29952281393
3950,388251.21513706824
12479,184473.35104956443
877,133377.51117981048
1366,179528.66400514255
384,130614.01773570219
5767,207428.4330340305
6910,150184.30818467698
187,198070.2966646952
10164,272513.4588920281
8603,229983.12954787264
15834,195651.99299054785
3078,129457.95303958986
3479,247859.33899701756
6671,218964.70349835235
6078,189112.7651312544
16271,118698.92372079148
16191,157478.9438045171
11544,166949.5312341251
7781,168382.36182834354
14918,271312.78061132395
6238,185850.00856154965
12989,226904.2558225834
11907,245466.15015500362
9696,157790.48430278385
14084,329600.24868455157
3895,150251.53380664348
4367,194970.79633343784
8453,69102.87910609647
7638,348965.29178479203
8373,243558.8769559869
4674,197712.52072027855
15787,136287.53583911413
5903,254801.38330626467
13679,184781.12807441212
9018,402255.57148748706
15823,285406.5519231491
13289,146052.41620541114
9896,200659.7546052644
14436,180727.69172447434
5547,215724.64160382774
4048,413809.5170559444
16579,195788.23254718725
8550,194546.55614439803
9385,319047.8360259383
5242,161591.21668968812
31,223709.31967272755
6144,276466.000370506
3990,200190.0696271782
2523,79588.15131279202
12608,258362.67312266552
7234,175274.45865842496
15264,202491.19822046327
9623,203338.97565328013
3161,316045.49141818256
7425,102357.38109577597
13021,278722.6324400966
4044,144370.8833525367
15411,252859.76098095882
979,313171.8809356799
5514,252222.10864553615
4817,163501.3801042246
2115,194601.06971053727
10571,284893.13211999077
8992,208070.39653999376
15546,198962.76634497073
11359,125434.46927635936
11972,185577.39225260433
12838,170391.04254701326
5948,125912.85270300704
422,313349.86362314975
4855,160858.4909656529
16197,113531.11483683749
8926,398850.3659424276
5703,190851.5210833991
8848,200662.83394208844
7039,291510.97729812504
3806,150343.67102470188
15154,207565.78438146168
13132,192696.1053695134
7438,197903.86618323045
4398,229108.20889311217
2440,193056.15476840668
3751,154561.1932181637
1476,179553.53376644195
2264,294715.91725616984
16444,160986.77965347967
10704,154334.83561835802
4033,145609.18230423427
4508,119212.74426578531
16290,229371.3929441887
10387,207205.383650787
5457,149805.54890429194
4910,267276.11384161346
7451,201987.91910126922
10732,177607.58728897347
8015,133905.81387309948
6148,178418.64333764222
5892,245566.21711731376
7825,214372.40304463924
6851,218959.39190566674
6633,221178.0723659265
2139,279667.25167757564
10213,282791.91440020216
2830,232898.4640614523
13907,141440.04561130135
15897,370014.529127448
8311,199100.6244181394
14230,198418.67238075807
3878,178481.49692864864
13732,169774.5905281121
12110,174178.05930558205
10675,406595.8445664929
12946,138455.1206075385
16754,224975.1603805998
4394,270340.1214083181
16728,169957.1711302892
14378,335562.8541165428
9949,176078.01183512632
994,184294.02877760553
13258,155958.76282226315
5883,380128.9593494808
6933,325008.21964542737
13193,213924.59081880611
13286,169487.78234149475
13407,367601.14996500174
7512,119903.7077541227
7221,202414.41125118578
14428,145456.21240536307
1740,192042.26892534364
3,133276.10994714784
12952,224506.80781211096
11537,138401.3014439014
2558,141219.95913155875
14081,285735.57200830313
3517,224136.51235511753
7149,231396.9486907592
15777,111419.88366350983
8995,260212.24083698337
826,286905.97377021605
509,287185.59736475867
14875,298694.3785829304
6591,164551.4316329651
11283,104884.08710262786
9897,243963.47024443204
14902,192998.95302471664
14291,161345.35387087738
3162,231183.50472447535
4206,198833.23203955198
11580,207451.3903338407
2007,217441.32560845086
14939,253664.97518844114
13572,186440.5966788793
